colony_id,area,perimeter,circularity,aspect_ratio,solidity,extent,convexity,margin_complexity,form,margin,color_cluster,mean_intensity,opacity_score,density_uniformity,density_gradient,texture_score,mean_saturation,density_class,density_cluster,bio_interest
42,178.0,77.25483399593904,0.3747818399709813,3.068599401964483,0.6357142857142857,0.37083333333333335,0.726530612244898,50.561797752808985,filamentous,serrate,0,57.30337078651685,2.530049335056633,0.05121545188343438,-0.5061375433937577,260.43318651685394,77.79213483146067,dense,2,1.0
43,144.0,56.14213562373095,0.5741091890392118,2.2330615164742453,0.8520710059171598,0.6545454545454545,1.0105263157894737,48.611111111111114,filamentous,undulate,5,100.40277777777777,1.3824298837822324,0.02248535960521229,0.27834273054101,2863.860111111111,48.13194444444444,medium,0,0.7194028080229036
44,183.0,101.05382386916239,0.22519329219029008,2.9498247339664396,0.6267123287671232,0.28683385579937304,0.7120622568093385,49.18032786885246,filamentous,serrate,2,105.48087431693989,1.2472140474025502,0.04911130914985403,-0.19524092841777171,236.4631431693989,35.185792349726775,medium,1,0.6108796986510553
45,151.0,63.18376618407356,0.47530873190366457,2.3591214592478438,0.6990740740740741,0.5050167224080268,0.8074866310160428,66.22516556291392,filamentous,serrate,0,86.23841059602648,1.7595882817171868,0.039970140507244685,-0.055387937218976065,433.552974834437,32.06622516556291,dense,1,1.0
46,102.0,42.8700576850888,0.6974320480884558,2.1579907227025696,0.8717948717948718,0.5666666666666667,1.0515463917525774,78.43137254901961,filamentous,undulate,4,98.55882352941177,1.4315293473343405,0.04978397477753469,-0.6293546431862553,410.85136770757697,79.26470588235294,medium,2,0.7240329070377495
47,212.0,103.63961030678928,0.24802427126523227,5.31312279964438,0.5760869565217391,0.27214377406931967,0.654320987654321,33.0188679245283,filamentous,serrate,0,63.783018867924525,2.3575140104489396,0.10680727464633571,-0.14190176358507195,224.2907169811321,43.966981132075475,very_dense,1,0.7564377316703457
48,156.0,62.42640687119285,0.5030345156913691,2.3199304410827297,0.7155963302752294,0.4105263157894737,0.8125,51.28205128205128,filamentous,serrate,0,80.02564102564102,1.9250173607461802,0.04291775140879981,-0.15478423699721294,801.943917948718,80.67948717948718,dense,2,1.0
49,92.0,37.59188309203678,0.8181059072935933,1.283742208133741,0.8518518518518519,0.696969696969697,1.03954802259887,108.69565217391305,oval,undulate,4,96.44565217391305,1.487797326890021,0.05093664194636558,-0.6033223513310164,401.77160493827154,85.53260869565217,medium,2,1.0
50,108.0,41.4558441227157,0.7896999203020371,1.8279080918837491,0.907563025210084,0.6545454545454545,1.08,92.59259259259258,oval,undulate,4,108.62037037037037,1.1636178452820296,0.054381371816417834,-0.3335255484676636,218.1602652034751,82.53703703703704,medium,2,1.0
51,174.0,67.49137802864844,0.4800235242445707,3.0829306341374205,0.7435897435897436,0.6327272727272727,0.87,45.97701149425287,filamentous,undulate,0,71.80459770114942,2.1439212828087078,0.050928840680636994,-0.1699954143497997,414.494491954023,58.229885057471265,dense,1,1.0
52,123.0,55.73401871576773,0.4975929943497069,2.5502037846312193,0.727810650887574,0.41836734693877553,0.8631578947368421,73.17073170731707,filamentous,undulate,4,120.5691056910569,0.8454556702217142,0.03426152325782939,-0.3840512539105396,804.6227040048177,78.09756097560975,medium,2,0.7347453535977865
53,118.0,61.35533905932738,0.3939010608669735,1.2525665467306315,0.6483516483516484,0.3653250773993808,0.7421383647798742,59.32203389830509,irregular,serrate,4,99.03389830508475,1.4188794040652213,0.02976925465719974,0.021779165806264628,1535.8895166352795,90.33898305084746,medium,2,0.8061145989661226
54,146.0,60.18376618407357,0.5065286289520508,2.1435834110344674,0.776595744680851,0.38421052631578945,0.9125,54.794520547945204,filamentous,undulate,4,109.3082191780822,1.1453023108843972,0.019444825209982693,-0.10909783328038256,3273.951583561644,80.11643835616438,medium,0,0.7286421020731991
55,124.0,58.18376618407357,0.4602861323669198,2.76908908602628,0.7560975609756098,0.31,0.8953068592057761,56.45161290322581,filamentous,undulate,4,129.34677419354838,0.6117303404894419,0.03183311865711004,-0.22474700202929956,1392.1039426523298,69.95161290322581,sparse,2,0.5741920731878833
56,124.0,53.941125496954285,0.5355395402308496,2.2313511594895097,0.8,0.49206349206349204,0.9465648854961832,64.51612903225806,filamentous,undulate,4,104.53225806451613,1.272473106379795,0.03773542777225704,0.048150975908833445,1021.5169255276783,76.66935483870968,medium,2,0.7963390592804825
57,119.0,55.284271247461895,0.48927570022078126,2.5616423530554813,0.7579617834394905,0.601010101010101,0.9083969465648855,92.43697478991596,filamentous,undulate,4,99.46218487394958,1.407475302907901,0.03841523581962238,0.2069401789710429,740.5871978421,71.58823529411765,medium,3,0.8406583487338625
58,120.0,56.2842712474619,0.47601102911679943,3.9443558470793962,0.7947019867549668,0.43478260869565216,0.963855421686747,50.0,filamentous,undulate,1,149.08333333333334,0.0861996951458197,0.10878963244444571,-0.13347926585201145,125.75884773662553,38.416666666666664,very_sparse,3,0.40447775857742474
59,70.0,31.44974746830583,0.8893517806584489,1.3589147233343761,0.9210526315789473,0.875,1.1764705882352942,100.0,circular,undulate,5,69.78571428571429,2.197678632135543,0.024117890303219022,-0.3647350471688507,1139.442680776014,45.41428571428571,dense,2,1.0
60,94.0,42.59188309203678,0.6511544819183456,1.7914824572260395,0.7768595041322314,0.5875,0.94,117.02127659574468,oval,undulate,5,103.45744680851064,1.3010923935103738,0.01694917019964103,-1.037321342617175,2622.817178881008,39.9468085106383,medium,2,1.0
61,80.0,37.970562748477136,0.6972777121297647,1.909927094443589,0.8421052631578947,0.5925925925925926,1.0389610389610389,112.5,oval,undulate,0,88.3125,1.704360947750277,0.02349719547238125,-0.2896086964128405,2393.561728395062,32.7625,dense,0,1.0
